-0.86,0.20,0.49,4.94,2.93,9.09
-0.91,0.18,0.52,4.03,-1.71,5.43
-0.95,0.11,0.58,5.37,-2.38,4.82
-0.98,0.03,0.62,8.24,0.12,5.55
-0.99,-0.05,0.63,11.17,3.97,6.35
-1.02,-0.14,0.68,16.05,8.00,9.64
-1.05,-0.20,0.76,23.19,16.48,14.95
-1.03,-0.23,0.80,30.58,27.16,20.02
-1.01,-0.25,0.80,34.36,36.74,24.11
-0.98,-0.28,0.75,32.71,42.42,26.79
-0.94,-0.30,0.69,27.71,44.25,29.42
-0.88,-0.33,0.63,21.48,42.42,32.96
-0.80,-0.39,0.59,14.89,38.57,36.38
-0.73,-0.49,0.56,8.54,34.48,42.85
-0.65,-0.57,0.53,5.80,31.92,53.65
-0.57,-0.59,0.50,4.82,29.85,66.59
-0.49,-0.58,0.48,6.77,28.93,80.81
-0.41,-0.53,0.44,9.22,29.48,94.12
-0.33,-0.48,0.35,8.00,28.02,104.37
-0.24,-0.46,0.23,3.78,19.78,113.22
-0.18,-0.48,0.16,-8.73,3.17,124.39
-0.14,-0.45,0.19,-25.82,-14.04,142.94
-0.13,-0.22,0.23,-48.77,-32.10,166.14
-0.11,0.08,0.20,-56.88,-64.45,166.75
-0.04,0.23,0.31,-53.83,-95.03,166.14
0.06,0.18,0.44,-49.38,-104.06,171.87
0.10,0.23,0.43,-50.11,-125.55,201.17
0.04,0.74,0.50,-37.96,-146.12,195.74
-0.13,1.21,0.91,8.85,-130.25,128.17
0.00,0.80,0.67,54.57,-64.82,86.43
0.22,0.59,0.04,-12.45,-93.20,130.13
0.15,0.95,0.23,-14.59,-130.00,126.71
0.12,1.18,0.46,-8.54,-136.66,115.17
0.08,1.46,0.52,-2.26,-146.55,99.24
-0.19,1.67,0.76,10.50,-147.28,77.45
-0.07,1.63,0.65,78.67,-122.92,41.93
0.13,1.31,0.34,-21.85,-133.97,50.23
-0.06,1.40,0.61,-29.54,-153.20,70.25
-0.09,1.65,0.74,-24.84,-128.48,48.28
-0.06,1.66,0.53,-16.48,-138.55,28.32
-0.22,1.95,0.84,9.40,-157.35,2.44
-0.14,1.77,0.87,93.99,-139.22,-59.27
-0.02,1.31,0.65,-11.29,-140.01,-31.92
-0.16,1.54,0.77,-17.27,-146.18,-15.93
-0.19,1.72,0.80,-25.88,-145.87,-41.75
-0.24,1.64,0.91,-35.52,-148.13,-60.49
-0.27,1.64,0.97,-49.62,-134.22,-84.41
-0.28,1.51,0.99,-52.67,-141.05,-121.03
-0.27,1.76,1.28,12.76,-126.65,-154.36
-0.27,1.19,1.14,10.07,-101.44,-209.90
-0.22,0.68,1.03,-31.62,-103.82,-160.10
-0.19,1.10,1.28,-27.53,-92.35,-183.29
-0.25,1.03,1.36,-25.70,-83.37,-205.38
-0.27,1.02,1.50,-29.24,-71.59,-223.02
-0.24,0.91,1.62,-32.59,-55.48,-243.59
-0.25,0.62,1.74,-26.31,-39.06,-249.94
-0.29,0.44,1.86,-16.11,-20.39,-248.41
-0.30,0.33,1.90,-7.08,1.40,-253.48
-0.31,0.12,1.87,2.20,17.27,-256.71
-0.31,-0.20,1.82,3.42,26.73,-245.06
-0.31,-0.49,1.78,-4.64,24.48,-216.25
-0.32,-0.62,1.83,-6.96,31.25,-196.53
-0.35,-0.76,1.89,-4.70,38.94,-177.06
-0.40,-0.83,1.87,-2.50,49.50,-152.04
-0.43,-0.88,1.82,0.79,58.84,-133.36
-0.46,-0.94,1.77,1.83,69.46,-111.39
-0.46,-0.92,1.69,2.01,79.41,-93.08
-0.45,-0.86,1.61,3.54,91.98,-82.89
-0.46,-0.90,1.46,6.35,107.42,-82.52
-0.48,-0.91,1.37,12.57,109.07,-66.16
-0.48,-0.83,1.28,10.86,120.97,-58.96
-0.49,-0.84,1.04,2.69,119.51,-45.35
-0.52,-0.82,0.87,-5.86,111.51,-26.92
-0.50,-0.74,0.80,-12.51,104.25,-13.49
-0.46,-0.64,0.79,-21.67,103.03,-9.58
-0.43,-0.60,0.79,-26.55,103.52,-7.93
-0.41,-0.63,0.76,-29.24,105.04,0.43
-0.38,-0.59,0.74,-29.17,107.18,10.13
-0.34,-0.52,0.68,-26.49,114.07,12.33
-0.30,-0.52,0.57,-21.55,115.91,12.70
-0.23,-0.53,0.50,-22.52,109.99,21.48
-0.19,-0.48,0.45,-26.25,103.94,26.00
-0.20,-0.47,0.40,-27.83,100.83,29.30
-0.21,-0.46,0.31,-29.48,93.57,41.81
-0.20,-0.43,0.22,-32.10,81.36,56.46
-0.16,-0.40,0.17,-33.94,67.44,73.36
-0.11,-0.31,0.15,-38.15,54.20,86.73
-0.07,-0.20,0.16,-40.83,42.72,93.08
-0.04,-0.13,0.21,-42.05,38.02,96.01
-0.00,-0.10,0.21,-42.54,39.43,96.44
0.02,-0.11,0.15,-41.81,40.10,98.94
0.04,-0.13,0.08,-41.02,35.46,106.57
0.05,-0.07,0.06,-40.89,24.23,118.77
0.03,0.10,0.14,-41.56,15.81,128.72
0.02,0.33,0.23,-46.33,12.33,132.20
0.00,0.52,0.26,-54.81,9.09,129.21
-0.01,0.62,0.22,-60.85,4.70,122.38
-0.02,0.66,0.16,-64.70,-5.62,116.39
-0.03,0.69,0.12,-63.90,-15.63,109.31
-0.01,0.69,0.05,-63.54,-27.83,100.83
0.01,0.64,0.07,-66.71,-46.02,93.99
0.03,0.58,0.17,-73.30,-59.27,92.77
0.04,0.55,0.21,-77.64,-67.57,94.73
0.06,0.58,0.21,-74.58,-76.48,96.92
0.07,0.69,0.27,-70.43,-89.90,98.82
0.05,0.85,0.43,-71.84,-100.89,93.57
-0.01,0.99,0.58,-73.36,-104.49,83.86
-0.05,1.07,0.63,-71.04,-104.55,72.88
-0.08,1.11,0.62,-62.99,-106.45,59.45
-0.12,1.14,0.67,-52.31,-109.19,46.63
-0.19,1.22,0.80,-45.17,-111.08,35.52
-0.25,1.39,0.97,-43.88,-109.01,23.99
-0.32,1.51,1.07,-44.80,-108.28,8.18
-0.40,1.58,1.15,-44.25,-112.98,7.02
-0.43,1.72,1.25,-50.35,-113.22,-1.53
-0.48,1.79,1.29,-58.17,-112.73,-20.39
-0.53,1.79,1.28,-68.36,-115.54,-38.39
-0.52,1.79,1.38,-75.62,-121.52,-61.77
-0.51,1.66,1.59,-67.87,-116.46,-87.34
-0.51,1.47,1.68,-59.14,-100.22,-103.15
-0.48,1.35,1.70,-46.75,-91.49,-115.54
-0.46,1.26,1.81,-36.93,-78.06,-127.08
-0.47,1.19,1.84,-28.63,-58.72,-139.65
-0.51,1.18,1.79,-19.65,-44.49,-156.98
-0.53,1.14,1.81,-13.73,-30.82,-179.87
-0.54,1.03,1.81,-8.24,-14.28,-203.80
-0.52,0.83,1.79,-4.52,-5.19,-225.77
-0.48,0.54,1.80,-4.27,3.17,-237.61
-0.31,0.37,1.87,-0.73,9.28,-241.76
-0.35,-0.03,1.81,0.55,35.34,-278.81
-0.47,-0.50,1.77,0.06,24.96,-232.18
-0.37,-0.39,1.93,4.09,35.77,-212.40
-0.36,-0.62,1.89,23.44,59.51,-225.89
-0.36,-1.07,1.76,21.61,64.21,-190.06
-0.34,-1.12,1.74,18.37,72.20,-165.04
-0.32,-1.10,1.74,25.45,79.96,-146.97
-0.29,-1.13,1.72,34.79,92.53,-140.81
-0.26,-1.29,1.63,35.46,98.88,-127.50
-0.25,-1.35,1.56,23.38,98.27,-102.42
-0.23,-1.32,1.44,7.69,101.81,-87.52
-0.19,-1.41,1.30,-7.75,102.05,-73.36
-0.15,-1.51,1.17,-12.88,99.06,-48.65
-0.11,-1.51,1.08,-12.76,99.91,-26.79
-0.12,-1.56,0.94,-11.54,99.67,-3.60
-0.10,-1.47,0.85,-7.39,93.20,29.91
-0.07,-1.20,0.83,-6.65,103.64,25.88
-0.08,-1.19,0.70,-3.17,116.88,19.71
-0.07,-1.20,0.53,1.22,116.58,31.19
-0.05,-1.13,0.42,0.92,113.34,39.61
-0.06,-1.08,0.33,-2.75,107.60,49.87
-0.05,-1.00,0.28,-6.84,99.18,60.18
-0.03,-0.92,0.25,-11.54,88.99,68.60
-0.02,-0.86,0.23,-17.33,78.12,76.66
-0.02,-0.80,0.24,-21.24,67.57,85.21
-0.00,-0.71,0.30,-22.22,60.00,92.96
0.01,-0.60,0.38,-20.87,57.62,100.16
0.02,-0.50,0.44,-19.29,58.29,107.12
-0.00,-0.39,0.45,-17.58,60.12,114.69
-0.03,-0.25,0.43,-14.95,60.79,121.09
-0.07,-0.10,0.40,-14.34,61.04,123.05
-0.09,0.04,0.33,-23.19,59.45,120.85
-0.11,0.13,0.25,-35.64,50.84,117.55
-0.11,0.16,0.24,-45.53,39.61,116.70
-0.10,0.18,0.24,-47.85,34.55,116.52
-0.09,0.20,0.15,-42.24,29.42,118.35
-0.10,0.29,0.13,-33.14,15.81,121.40
-0.11,0.40,0.23,-29.48,7.08,122.38
-0.12,0.51,0.28,-31.37,2.01,121.34
-0.12,0.57,0.30,-33.14,-6.90,120.06
-0.14,0.61,0.37,-34.85,-14.89,120.73
-0.16,0.72,0.40,-40.10,-16.97,119.26
-0.15,0.84,0.37,-47.18,-21.85,109.13
-0.13,0.87,0.31,-56.34,-31.92,97.29
-0.08,0.78,0.24,-64.03,-43.95,88.07
-0.04,0.67,0.08,-67.02,-57.62,84.47
-0.01,0.58,-0.06,-59.94,-79.65,80.20
0.00,0.44,0.02,-51.51,-101.62,77.33
0.01,0.34,0.20,-45.78,-111.69,83.07
0.01,0.34,0.30,-38.15,-114.38,89.72
0.01,0.42,0.35,-30.64,-119.08,96.25
-0.01,0.58,0.40,-28.26,-127.87,100.22
-0.06,0.75,0.50,-31.37,-136.05,96.13
-0.10,0.84,0.61,-35.22,-139.10,90.03
-0.13,0.93,0.70,-32.65,-142.70,83.80
-0.18,1.11,0.85,-24.66,-144.84,74.65
-0.24,1.25,0.95,-21.85,-147.03,60.18
-0.31,1.39,1.23,-9.58,-154.72,54.32
-0.36,1.62,1.49,-16.05,-137.82,39.18
-0.38,1.76,1.52,-23.13,-130.86,18.55
-0.42,1.84,1.55,-34.30,-131.71,3.78
-0.49,1.94,1.62,-45.04,-133.18,-13.85
-0.51,1.98,1.73,-56.09,-124.15,-39.25
-0.53,1.95,1.79,-64.94,-106.81,-68.97
-0.55,1.82,1.78,-70.92,-90.94,-96.80
-0.56,1.65,1.74,-71.53,-77.76,-120.00
-0.54,1.50,1.72,-65.80,-65.19,-140.56
-0.50,1.36,1.75,-58.84,-51.57,-159.61
-0.43,1.22,1.77,-53.65,-33.63,-178.83
-0.38,1.02,1.77,-45.72,-16.36,-196.04
